update_date,city_name,dt,main_temp_min,main_temp_max,main_pressure,main_humidity,wind_speed
2019-05-14 20:27:29,ŁÓDŹ,2019-05-16 05:00:00,13.05,13.05,1012.4,97,3.9
2019-05-14 20:27:29,ŁÓDŹ,2019-05-16 08:00:00,14.07,14.07,1011.82,96,4.83
2019-05-14 20:27:29,ŁÓDŹ,2019-05-16 11:00:00,13.85,13.85,1011.79,95,6.08
2019-05-14 20:27:29,ŁÓDŹ,2019-05-16 14:00:00,18.25,18.25,1012.34,82,4.53
2019-05-14 20:27:29,ŁÓDŹ,2019-05-16 17:00:00,18.91,18.91,1012.21,74,2.43
2019-05-14 20:27:29,ŁÓDŹ,2019-05-16 20:00:00,15.35,15.35,1012.98,89,3.91
2019-05-14 20:27:29,ŁÓDŹ,2019-05-16 23:00:00,12.95,12.95,1013.22,96,3.68
2019-05-14 20:27:29,ŁÓDŹ,2019-05-17 02:00:00,13.58,13.58,1012.54,98,2.92
2019-05-14 20:27:29,ŁÓDŹ,2019-05-17 05:00:00,13.75,13.75,1011.67,98,2.53
2019-05-14 20:27:29,ŁÓDŹ,2019-05-17 08:00:00,13.95,13.95,1011.17,97,1.59
2019-05-14 20:27:29,ŁÓDŹ,2019-05-17 11:00:00,18.65,18.65,1010.51,78,0.63
2019-05-14 20:27:29,ŁÓDŹ,2019-05-17 14:00:00,21.05,21.05,1009.67,67,0.98
2019-05-14 20:27:29,ŁÓDŹ,2019-05-17 17:00:00,20.65,20.65,1009.24,68,0.47
2019-05-14 20:27:29,ŁÓDŹ,2019-05-17 20:00:00,16.95,16.95,1009.66,86,0.82
2019-05-14 20:27:29,ŁÓDŹ,2019-05-17 23:00:00,15.05,15.05,1010.36,89,0.86
2019-05-14 20:27:29,ŁÓDŹ,2019-05-18 02:00:00,13.65,13.65,1010.76,91,1.78
2019-05-14 20:27:29,ŁÓDŹ,2019-05-18 05:00:00,12.47,12.47,1011.1,92,1.62
2019-05-14 20:27:29,ŁÓDŹ,2019-05-18 08:00:00,16.25,16.25,1011.63,86,3.13
2019-05-14 20:27:29,ŁÓDŹ,2019-05-18 11:00:00,20.91,20.91,1011.24,67,3.82
2019-05-14 20:27:29,ŁÓDŹ,2019-05-18 14:00:00,23.25,23.25,1010.43,60,3.84
2019-05-14 20:27:29,ŁÓDŹ,2019-05-18 17:00:00,21.96,21.96,1009.79,71,4.83
2019-05-14 20:27:29,ŁÓDŹ,2019-05-18 20:00:00,18.55,18.55,1009.35,85,3.62
2019-05-14 20:27:29,ŁÓDŹ,2019-05-18 23:00:00,16.15,16.15,1009.51,90,3.68
2019-05-14 20:27:29,ŁÓDŹ,2019-05-19 02:00:00,15.45,15.45,1008.59,92,3.28
2019-05-14 20:27:29,ŁÓDŹ,2019-05-19 05:00:00,14.86,14.86,1007.81,94,2.95
2019-05-14 20:27:29,ŁÓDŹ,2019-05-19 08:00:00,17.95,17.95,1007.56,87,4.46
2019-05-14 20:27:29,ŁÓDŹ,2019-05-19 11:00:00,20.65,20.65,1006.96,77,4.34
2019-05-14 20:27:29,ŁÓDŹ,2019-05-19 14:00:00,23.25,23.25,1006.13,66,4.51
2019-05-14 20:27:29,ŁÓDŹ,2019-05-19 17:00:00,22.35,22.35,1005.31,74,3.69
2019-05-14 20:27:29,ŁÓDŹ,2019-05-19 20:00:00,18.9,18.9,1004.99,84,3.57
2019-05-14 20:27:29,POZNAŃ,2019-05-14 23:00:00,14.37,14.37,1018.23,90,3.24
2019-05-14 20:27:29,POZNAŃ,2019-05-15 02:00:00,13.89,13.89,1017.41,91,3.61
2019-05-14 20:27:29,POZNAŃ,2019-05-15 05:00:00,12.88,12.88,1016.74,95,3.3
2019-05-14 20:27:29,POZNAŃ,2019-05-15 08:00:00,14.67,14.67,1017.01,92,3.13
2019-05-14 20:27:29,POZNAŃ,2019-05-15 11:00:00,16.85,16.85,1016.88,85,3.93
2019-05-14 20:27:29,POZNAŃ,2019-05-15 14:00:00,20.65,20.65,1016.17,67,4.65
2019-05-14 20:27:29,POZNAŃ,2019-05-15 17:00:00,20.16,20.16,1015.84,72,4.65
2019-05-14 20:27:29,POZNAŃ,2019-05-15 20:00:00,16.25,16.25,1016.5,88,3.86
2019-05-14 20:27:29,POZNAŃ,2019-05-15 23:00:00,15.19,15.19,1017.21,88,5.76
2019-05-14 20:27:29,POZNAŃ,2019-05-16 02:00:00,13.55,13.55,1017.14,93,6.06
2019-05-14 20:27:29,POZNAŃ,2019-05-16 05:00:00,12.65,12.65,1016.84,94,5.7
2019-05-14 20:27:29,POZNAŃ,2019-05-16 08:00:00,13.67,13.67,1017,93,5.29
2019-05-14 20:27:29,POZNAŃ,2019-05-16 11:00:00,17.15,17.15,1017.02,87,5.77
2019-05-14 20:27:29,POZNAŃ,2019-05-16 14:00:00,17.55,17.55,1016.89,88,5.39
2019-05-14 20:27:29,POZNAŃ,2019-05-16 17:00:00,17.61,17.61,1015.71,87,4.93
2019-05-14 20:27:29,POZNAŃ,2019-05-16 20:00:00,16.65,16.65,1015.81,91,5.85
2019-05-14 20:27:29,POZNAŃ,2019-05-16 23:00:00,15.95,15.95,1015.37,94,6.31
2019-05-14 20:27:29,POZNAŃ,2019-05-17 02:00:00,16.08,16.08,1014.43,95,6.05
2019-05-14 20:27:29,POZNAŃ,2019-05-17 05:00:00,15.85,15.85,1014.31,94,6.5
2019-05-14 20:27:29,POZNAŃ,2019-05-17 08:00:00,16.45,16.45,1014.4,91,6.46
2019-05-14 20:27:29,POZNAŃ,2019-05-17 11:00:00,16.75,16.75,1014.52,90,5.31
2019-05-14 20:27:29,POZNAŃ,2019-05-17 14:00:00,17.35,17.35,1014.26,90,5.17
2019-05-14 20:27:29,POZNAŃ,2019-05-17 17:00:00,18.95,18.95,1013.76,87,5.13
2019-05-14 20:27:29,POZNAŃ,2019-05-17 20:00:00,17.85,17.85,1014.21,92,4.16
2019-05-14 20:27:29,POZNAŃ,2019-05-17 23:00:00,16.85,16.85,1014.47,94,4.5
2019-05-14 20:27:29,POZNAŃ,2019-05-18 02:00:00,16.45,16.45,1014.95,93,4.58
2019-05-14 20:27:29,POZNAŃ,2019-05-18 05:00:00,14.87,14.87,1014.9,96,3.8
2019-05-14 20:27:29,POZNAŃ,2019-05-18 08:00:00,16.45,16.45,1015.58,87,4.97
2019-05-14 20:27:29,POZNAŃ,2019-05-18 11:00:00,18.51,18.51,1015.52,78,4.2
2019-05-14 20:27:29,POZNAŃ,2019-05-18 14:00:00,24.05,24.05,1014.77,49,5.23
2019-05-14 20:27:29,POZNAŃ,2019-05-18 17:00:00,23.25,23.25,1013.92,54,4.51
2019-05-14 20:27:29,POZNAŃ,2019-05-18 20:00:00,17.35,17.35,1014.26,74,3.67
2019-05-14 20:27:29,POZNAŃ,2019-05-18 23:00:00,14.85,14.85,1015.05,82,3.76
2019-05-14 20:27:29,POZNAŃ,2019-05-19 02:00:00,12.65,12.65,1014.91,91,2.87
2019-05-14 20:27:29,POZNAŃ,2019-05-19 05:00:00,11.96,11.96,1015.13,91,3.72
2019-05-14 20:27:29,POZNAŃ,2019-05-19 08:00:00,17.05,17.05,1014.92,70,4.78
2019-05-14 20:27:29,POZNAŃ,2019-05-19 11:00:00,21.55,21.55,1014.35,51,5.36
2019-05-14 20:27:29,POZNAŃ,2019-05-19 14:00:00,23.35,23.35,1013.46,47,5.44
2019-05-14 20:27:29,POZNAŃ,2019-05-19 17:00:00,22.25,22.25,1012.52,54,5.29
2019-05-14 20:27:29,POZNAŃ,2019-05-19 20:00:00,16.7,16.7,1012.57,76,3.4
2019-05-14 20:27:29,PŁOCK,2019-05-14 23:00:00,6.61,7.87,1025.65,76,5.19
2019-05-14 20:27:29,PŁOCK,2019-05-15 02:00:00,5.85,6.79,1024.31,83,5.21
2019-05-14 20:27:29,PŁOCK,2019-05-15 05:00:00,6.37,7,1022.83,89,5.14
2019-05-14 20:27:29,PŁOCK,2019-05-15 08:00:00,8.05,8.37,1021.82,83,5.86
2019-05-14 20:27:29,PŁOCK,2019-05-15 11:00:00,9.65,9.65,1020.5,90,6.59
2019-05-14 20:27:29,PŁOCK,2019-05-15 14:00:00,11.75,11.75,1018.52,91,6.54
2019-05-14 20:27:29,PŁOCK,2019-05-15 17:00:00,12.96,12.96,1016.71,94,5.56
2019-05-14 20:27:29,PŁOCK,2019-05-15 20:00:00,14.36,14.36,1015.46,92,6.64
2019-05-14 20:27:29,PŁOCK,2019-05-15 23:00:00,13.79,13.79,1014.76,94,6.69
2019-05-14 20:27:29,PŁOCK,2019-05-16 02:00:00,13.65,13.65,1013.73,96,5.7
2019-05-14 20:27:29,PŁOCK,2019-05-16 05:00:00,13.95,13.95,1013.27,95,6.07
2019-05-14 20:27:29,PŁOCK,2019-05-16 08:00:00,13.37,13.37,1012.93,94,7.95
2019-05-14 20:27:29,PŁOCK,2019-05-16 11:00:00,13.05,13.05,1013.04,93,7.6
2019-05-14 20:27:29,PŁOCK,2019-05-16 14:00:00,16.35,16.35,1013.64,87,6.75
2019-05-14 20:27:29,PŁOCK,2019-05-16 17:00:00,16.71,16.71,1013.38,84,6.71
2019-05-14 20:27:29,PŁOCK,2019-05-16 20:00:00,15.35,15.35,1013.81,88,5.54
2019-05-14 20:27:29,PŁOCK,2019-05-16 23:00:00,13.65,13.65,1013.8,96,4.64
2019-05-14 20:27:29,PŁOCK,2019-05-17 02:00:00,14.28,14.28,1013.02,97,4.04
2019-05-14 20:27:29,PŁOCK,2019-05-17 05:00:00,13.65,13.65,1011.96,97,3.27
2019-05-14 20:27:29,PŁOCK,2019-05-17 08:00:00,14.65,14.65,1011.49,97,2.84
2019-05-14 20:27:29,PŁOCK,2019-05-17 11:00:00,19.25,19.25,1010.98,79,2.24
2019-05-14 20:27:29,PŁOCK,2019-05-17 14:00:00,20.15,20.15,1010.23,78,2.97
2019-05-14 20:27:29,PŁOCK,2019-05-17 17:00:00,19.25,19.25,1009.79,84,2.14
2019-05-14 20:27:29,PŁOCK,2019-05-17 20:00:00,16.95,16.95,1010.07,90,2.53
2019-05-14 20:27:29,PŁOCK,2019-05-17 23:00:00,14.65,14.65,1010.69,95,2.48
2019-05-14 20:27:29,PŁOCK,2019-05-18 02:00:00,13.35,13.35,1011.07,96,2.88
2019-05-14 20:27:29,PŁOCK,2019-05-18 05:00:00,12.37,12.37,1011.39,96,3.06
2019-05-14 20:27:29,PŁOCK,2019-05-18 08:00:00,16.85,16.85,1011.95,88,2.74
2019-05-14 20:27:29,PŁOCK,2019-05-18 11:00:00,20.51,20.51,1011.72,78,3.89
2019-05-14 20:27:29,PŁOCK,2019-05-18 14:00:00,21.95,21.95,1011.1,76,4.64
2019-05-14 20:27:29,PŁOCK,2019-05-18 17:00:00,21.66,21.66,1010.55,76,4.82
2019-05-14 20:27:29,PŁOCK,2019-05-18 20:00:00,17.95,17.95,1010.02,88,4.48
2019-05-14 20:27:29,PŁOCK,2019-05-18 23:00:00,16.65,16.65,1010.15,93,4.17
2019-05-14 20:27:29,PŁOCK,2019-05-19 02:00:00,16.45,16.45,1009.19,93,3.77
2019-05-14 20:27:29,PŁOCK,2019-05-19 05:00:00,15.75,15.75,1008.41,96,3.78
2019-05-14 20:27:29,PŁOCK,2019-05-19 08:00:00,18.15,18.15,1008.2,88,5.2
2019-05-14 20:27:29,PŁOCK,2019-05-19 11:00:00,18.05,18.05,1007.64,87,4.96
2019-05-14 20:27:29,PŁOCK,2019-05-19 14:00:00,21.25,21.25,1006.76,76,5.24
2019-05-14 20:27:29,PŁOCK,2019-05-19 17:00:00,20.35,20.35,1005.89,82,4.44
2019-05-14 20:27:29,PŁOCK,2019-05-19 20:00:00,18.2,18.2,1005.59,87,3.33
2019-05-14 20:27:29,WARSZAWA,2019-05-14 23:00:00,8.18,9.37,1024.06,86,5.04
2019-05-14 20:27:29,WARSZAWA,2019-05-15 02:00:00,7.51,8.39,1022.77,90,5.02
2019-05-14 20:27:29,WARSZAWA,2019-05-15 05:00:00,7.74,8.33,1021.17,88,6.27
2019-05-14 20:27:29,WARSZAWA,2019-05-15 08:00:00,8.07,8.37,1020.12,89,6.49
2019-05-14 20:27:29,WARSZAWA,2019-05-15 11:00:00,11.75,11.75,1018.87,88,7.21
2019-05-14 20:27:29,WARSZAWA,2019-05-15 14:00:00,13.25,13.25,1017.13,91,7.01
2019-05-14 20:27:29,WARSZAWA,2019-05-15 17:00:00,17.06,17.06,1015.52,84,5.88
2019-05-14 20:27:29,WARSZAWA,2019-05-15 20:00:00,14.75,14.75,1014.83,91,6.48
2019-05-14 20:27:29,WARSZAWA,2019-05-15 23:00:00,13.79,13.79,1014.81,94,6.05
2019-05-14 20:27:29,WARSZAWA,2019-05-16 02:00:00,13.95,13.95,1014.12,94,6.83
2019-05-14 20:27:29,WARSZAWA,2019-05-16 05:00:00,14.15,14.15,1013.72,94,6.72
2019-05-14 20:27:29,WARSZAWA,2019-05-16 08:00:00,13.07,13.07,1013.72,93,8.3
2019-05-14 20:27:29,WARSZAWA,2019-05-16 11:00:00,13.85,13.85,1014.19,92,7.05
2019-05-14 20:27:29,WARSZAWA,2019-05-16 14:00:00,14.35,14.35,1014.85,92,6.53
2019-05-14 20:27:29,WARSZAWA,2019-05-16 17:00:00,15.91,15.91,1014.27,87,6.57
2019-05-14 20:27:29,WARSZAWA,2019-05-16 20:00:00,15.25,15.25,1014.45,90,5.13
2019-05-14 20:27:29,WARSZAWA,2019-05-16 23:00:00,14.85,14.85,1014.2,94,4.9
2019-05-14 20:27:29,WARSZAWA,2019-05-17 02:00:00,14.48,14.48,1013.23,96,4.62
2019-05-14 20:27:29,WARSZAWA,2019-05-17 05:00:00,14.85,14.85,1012.08,96,5.4
2019-05-14 20:27:29,WARSZAWA,2019-05-17 08:00:00,17.05,17.05,1011.88,89,5.94
2019-05-14 20:27:29,WARSZAWA,2019-05-17 11:00:00,19.35,19.35,1011.59,81,5.17
2019-05-14 20:27:29,WARSZAWA,2019-05-17 14:00:00,20.15,20.15,1010.93,79,5.14
2019-05-14 20:27:29,WARSZAWA,2019-05-17 17:00:00,19.95,19.95,1010.67,81,5.37
2019-05-14 20:27:29,WARSZAWA,2019-05-17 20:00:00,17.75,17.75,1011.07,89,4.71
2019-05-14 20:27:29,WARSZAWA,2019-05-17 23:00:00,15.85,15.85,1011.72,96,3.66
2019-05-14 20:27:29,WARSZAWA,2019-05-18 02:00:00,14.45,14.45,1012.01,97,2.88
2019-05-14 20:27:29,WARSZAWA,2019-05-18 05:00:00,14.17,14.17,1012.18,98,2.61
2019-05-14 20:27:29,WARSZAWA,2019-05-18 08:00:00,18.35,18.35,1012.61,89,4.34
2019-05-14 20:27:29,WARSZAWA,2019-05-18 11:00:00,20.41,20.41,1012.53,78,4.84
2019-05-14 20:27:29,WARSZAWA,2019-05-18 14:00:00,21.65,21.65,1012.11,75,4.94
2019-05-14 20:27:29,WARSZAWA,2019-05-18 17:00:00,21.25,21.25,1011.65,79,4.48
2019-05-14 20:27:29,WARSZAWA,2019-05-18 20:00:00,18.65,18.65,1011.07,90,3.46
2019-05-14 20:27:29,WARSZAWA,2019-05-18 23:00:00,17.35,17.35,1011.23,92,3.82
2019-05-14 20:27:29,WARSZAWA,2019-05-19 02:00:00,16.55,16.55,1010.28,95,3.89
2019-05-14 20:27:29,WARSZAWA,2019-05-19 05:00:00,16.06,16.06,1009.58,92,4.94
2019-05-14 20:27:29,WARSZAWA,2019-05-19 08:00:00,16.85,16.85,1009.48,89,5.17
2019-05-14 20:27:29,WARSZAWA,2019-05-19 11:00:00,19.65,19.65,1009.05,80,5.95
2019-05-14 20:27:29,WARSZAWA,2019-05-19 14:00:00,22.55,22.55,1008.05,70,6.2
2019-05-14 20:27:29,WARSZAWA,2019-05-19 17:00:00,19.95,19.95,1007.13,85,4.55
2019-05-14 20:27:29,WARSZAWA,2019-05-19 20:00:00,18,18,1006.93,89,5.24
2019-05-14 20:27:29,SIEDLCE,2019-05-14 23:00:00,8.42,10.37,1023.01,82,5.06
2019-05-14 20:27:29,SIEDLCE,2019-05-15 02:00:00,7.43,8.89,1021.8,89,5.21
2019-05-14 20:27:29,SIEDLCE,2019-05-15 05:00:00,6.99,7.97,1020.17,92,5.74
2019-05-14 20:27:29,SIEDLCE,2019-05-15 08:00:00,8.68,9.17,1019.2,94,6.15
2019-05-14 20:27:29,SIEDLCE,2019-05-15 11:00:00,12.05,12.05,1018.17,92,6.43
2019-05-14 20:27:29,SIEDLCE,2019-05-15 14:00:00,14.75,14.75,1016.6,89,6.28
2019-05-14 20:27:29,SIEDLCE,2019-05-15 17:00:00,16.56,16.56,1015.24,83,6.65
2019-05-14 20:27:29,SIEDLCE,2019-05-15 20:00:00,14.75,14.75,1014.91,91,6.78
2019-05-14 20:27:29,SIEDLCE,2019-05-15 23:00:00,14.09,14.09,1015.18,94,5.99
2019-05-14 20:27:29,SIEDLCE,2019-05-16 02:00:00,13.85,13.85,1014.65,94,7.15
2019-05-14 20:27:29,SIEDLCE,2019-05-16 05:00:00,13.15,13.15,1014.28,94,8.03
2019-05-14 20:27:29,SIEDLCE,2019-05-16 08:00:00,12.47,12.47,1014.52,94,8.2
2019-05-14 20:27:29,SIEDLCE,2019-05-16 11:00:00,13.35,13.35,1015.13,94,7.27
2019-05-14 20:27:29,SIEDLCE,2019-05-16 14:00:00,13.85,13.85,1015.69,94,6.44
2019-05-14 20:27:29,SIEDLCE,2019-05-16 17:00:00,15.41,15.41,1014.95,89,6.11
2019-05-14 20:27:29,SIEDLCE,2019-05-16 20:00:00,14.85,14.85,1015.03,94,5.31
2019-05-14 20:27:29,SIEDLCE,2019-05-16 23:00:00,14.65,14.65,1014.66,96,5.35
2019-05-14 20:27:29,SIEDLCE,2019-05-17 02:00:00,14.88,14.88,1013.6,96,5.94
2019-05-14 20:27:29,SIEDLCE,2019-05-17 05:00:00,15.05,15.05,1012.43,96,5.54
2019-05-14 20:27:29,SIEDLCE,2019-05-17 08:00:00,15.65,15.65,1012.41,94,5.84
2019-05-14 20:27:29,SIEDLCE,2019-05-17 11:00:00,17.65,17.65,1012.34,89,6.05
2019-05-14 20:27:29,SIEDLCE,2019-05-17 14:00:00,18.55,18.55,1011.76,87,6.63
2019-05-14 20:27:29,SIEDLCE,2019-05-17 17:00:00,19.15,19.15,1011.55,85,6.88
2019-05-14 20:27:29,SIEDLCE,2019-05-17 20:00:00,17.15,17.15,1011.98,91,5.75
2019-05-14 20:27:29,SIEDLCE,2019-05-17 23:00:00,15.95,15.95,1012.5,97,4.49
2019-05-14 20:27:29,SIEDLCE,2019-05-18 02:00:00,16.25,16.25,1012.71,98,3.35
2019-05-14 20:27:29,SIEDLCE,2019-05-18 05:00:00,16.27,16.27,1012.74,98,2.92
2019-05-14 20:27:29,SIEDLCE,2019-05-18 08:00:00,17.35,17.35,1013.12,93,3.8
2019-05-14 20:27:29,SIEDLCE,2019-05-18 11:00:00,19.01,19.01,1013.21,86,4.97
2019-05-14 20:27:29,SIEDLCE,2019-05-18 14:00:00,20.55,20.55,1012.87,79,5.6
2019-05-14 20:27:29,SIEDLCE,2019-05-18 17:00:00,19.75,19.75,1012.37,83,4.35
2019-05-14 20:27:29,SIEDLCE,2019-05-18 20:00:00,18.55,18.55,1011.83,89,4.57
2019-05-14 20:27:29,SIEDLCE,2019-05-18 23:00:00,16.05,16.05,1012.06,95,3.39
2019-05-14 20:27:29,SIEDLCE,2019-05-19 02:00:00,15.95,15.95,1011.28,89,4.11
2019-05-14 20:27:29,SIEDLCE,2019-05-19 05:00:00,15.46,15.46,1010.64,86,4.95
2019-05-14 20:27:29,SIEDLCE,2019-05-19 08:00:00,16.35,16.35,1010.58,83,6.04
2019-05-14 20:27:29,SIEDLCE,2019-05-19 11:00:00,20.75,20.75,1010.17,68,6.96
2019-05-14 20:27:29,SIEDLCE,2019-05-19 14:00:00,23.15,23.15,1009.15,61,7.24
2019-05-14 20:27:29,SIEDLCE,2019-05-19 17:00:00,22.85,22.85,1008.17,63,6.31
2019-05-14 20:27:29,SIEDLCE,2019-05-19 20:00:00,19.1,19.1,1008.01,78,4.31
2019-05-14 20:27:29,SZCZECIN,2019-05-14 23:00:00,3.56,4.62,1031.05,72,2.84
2019-05-14 20:27:29,SZCZECIN,2019-05-15 02:00:00,3.09,3.89,1030.46,77,2.61
2019-05-14 20:27:29,SZCZECIN,2019-05-15 05:00:00,4.46,4.99,1028.82,73,3.21
2019-05-14 20:27:29,SZCZECIN,2019-05-15 08:00:00,8.17,8.43,1028.32,55,5.42
2019-05-14 20:27:29,SZCZECIN,2019-05-15 11:00:00,11.55,11.55,1028,45,5.87
2019-05-14 20:27:29,SZCZECIN,2019-05-15 14:00:00,12.85,12.85,1026.37,44,6.76
2019-05-14 20:27:29,SZCZECIN,2019-05-15 17:00:00,11.96,11.96,1025.09,60,6.86
2019-05-14 20:27:29,SZCZECIN,2019-05-15 20:00:00,8.96,8.96,1024.43,65,5.9
2019-05-14 20:27:29,SZCZECIN,2019-05-15 23:00:00,6.99,6.99,1023.38,82,5.24
2019-05-14 20:27:29,SZCZECIN,2019-05-16 02:00:00,7.25,7.25,1020.62,91,6.85
2019-05-14 20:27:29,SZCZECIN,2019-05-16 05:00:00,7.85,7.85,1018.46,93,6.86
2019-05-14 20:27:29,SZCZECIN,2019-05-16 08:00:00,8.67,8.67,1017.19,93,5.74
2019-05-14 20:27:29,SZCZECIN,2019-05-16 11:00:00,10.65,10.65,1016.16,94,6.05
2019-05-14 20:27:29,SZCZECIN,2019-05-16 14:00:00,16.05,16.05,1015.14,80,6.86
2019-05-14 20:27:29,SZCZECIN,2019-05-16 17:00:00,13.91,13.91,1014.36,93,4.04
2019-05-14 20:27:29,SZCZECIN,2019-05-16 20:00:00,13.15,13.15,1014.67,95,4.7
2019-05-14 20:27:29,SZCZECIN,2019-05-16 23:00:00,13.05,13.05,1015.12,95,4.56
2019-05-14 20:27:29,SZCZECIN,2019-05-17 02:00:00,12.88,12.88,1014.59,96,3.66
2019-05-14 20:27:29,SZCZECIN,2019-05-17 05:00:00,12.95,12.95,1014,97,3.17
2019-05-14 20:27:29,SZCZECIN,2019-05-17 08:00:00,13.55,13.55,1013.34,96,3.34
2019-05-14 20:27:29,SZCZECIN,2019-05-17 11:00:00,12.95,12.95,1012.6,96,3.33
2019-05-14 20:27:29,SZCZECIN,2019-05-17 14:00:00,14.55,14.55,1011.52,90,2.91
2019-05-14 20:27:29,SZCZECIN,2019-05-17 17:00:00,17.25,17.25,1010.39,79,2.32
2019-05-14 20:27:29,SZCZECIN,2019-05-17 20:00:00,16.05,16.05,1009.97,85,1.66
2019-05-14 20:27:29,SZCZECIN,2019-05-17 23:00:00,12.95,12.95,1010.13,95,2.18
2019-05-14 20:27:29,SZCZECIN,2019-05-18 02:00:00,11.85,11.85,1010.41,96,1.42
2019-05-14 20:27:29,SZCZECIN,2019-05-18 05:00:00,11.47,11.47,1010.11,96,1.61
2019-05-14 20:27:29,SZCZECIN,2019-05-18 08:00:00,15.85,15.85,1010.56,86,2.1
2019-05-14 20:27:29,SZCZECIN,2019-05-18 11:00:00,21.11,21.11,1010.6,60,2.65
2019-05-14 20:27:29,SZCZECIN,2019-05-18 14:00:00,22.45,22.45,1009.86,58,2.62
2019-05-14 20:27:29,SZCZECIN,2019-05-18 17:00:00,22.16,22.16,1009.06,64,2.19
2019-05-14 20:27:29,SZCZECIN,2019-05-18 20:00:00,18.45,18.45,1008.65,85,3.05
2019-05-14 20:27:29,SZCZECIN,2019-05-18 23:00:00,14.85,14.85,1008.83,94,2.35
2019-05-14 20:27:29,SZCZECIN,2019-05-19 02:00:00,13.95,13.95,1008.4,94,1.57
2019-05-14 20:27:29,SZCZECIN,2019-05-19 05:00:00,13.25,13.25,1007.6,95,1.59
2019-05-14 20:27:29,SZCZECIN,2019-05-19 08:00:00,17.65,17.65,1007.16,84,1.89
2019-05-14 20:27:29,SZCZECIN,2019-05-19 11:00:00,23.05,23.05,1006.42,59,1.74
2019-05-14 20:27:29,SZCZECIN,2019-05-19 14:00:00,23.35,23.35,1005.7,62,1.96
2019-05-14 20:27:29,SZCZECIN,2019-05-19 17:00:00,22.95,22.95,1004.64,68,3.03
2019-05-14 20:27:29,SZCZECIN,2019-05-19 20:00:00,19.7,19.7,1004.07,83,2.22
2019-05-14 20:27:29,PIŁA,2019-05-14 23:00:00,28.12,29.37,1010.74,70,1.37
2019-05-14 20:27:29,PIŁA,2019-05-15 02:00:00,29.56,30.49,1011.77,64,1.17
2019-05-14 20:27:29,PIŁA,2019-05-15 05:00:00,33.18,33.81,1011.25,51,0.91
2019-05-14 20:27:29,PIŁA,2019-05-15 08:00:00,35.95,36.27,1009.66,43,1.37
2019-05-14 20:27:29,PIŁA,2019-05-15 11:00:00,34.45,34.45,1009.2,51,4.37
2019-05-14 20:27:29,PIŁA,2019-05-15 14:00:00,32.45,32.45,1010.57,61,2.7
2019-05-14 20:27:29,PIŁA,2019-05-15 17:00:00,31.36,31.36,1011.08,66,0.49
2019-05-14 20:27:29,PIŁA,2019-05-15 20:00:00,30.46,30.46,1009.65,63,0.09
2019-05-14 20:27:29,PIŁA,2019-05-15 23:00:00,29.69,29.69,1009.45,67,0.45
2019-05-14 20:27:29,PIŁA,2019-05-16 02:00:00,30.55,30.55,1010.9,63,0.41
2019-05-14 20:27:29,PIŁA,2019-05-16 05:00:00,33.65,33.65,1010.4,50,1.78
2019-05-14 20:27:29,PIŁA,2019-05-16 08:00:00,34.97,34.97,1008.43,49,3.87
2019-05-14 20:27:29,PIŁA,2019-05-16 11:00:00,33.25,33.25,1007.65,54,5.51
2019-05-14 20:27:29,PIŁA,2019-05-16 14:00:00,31.35,31.35,1009.47,64,3.65
2019-05-14 20:27:29,PIŁA,2019-05-16 17:00:00,30.81,30.81,1010.23,64,1.68
2019-05-14 20:27:29,PIŁA,2019-05-16 20:00:00,30.15,30.15,1008.45,66,1.16
2019-05-14 20:27:29,PIŁA,2019-05-16 23:00:00,29.45,29.45,1008.25,68,0.28
2019-05-14 20:27:29,PIŁA,2019-05-17 02:00:00,30.58,30.58,1009.84,63,0.59
2019-05-14 20:27:29,PIŁA,2019-05-17 05:00:00,32.65,32.65,1009.58,53,2.12
2019-05-14 20:27:29,PIŁA,2019-05-17 08:00:00,33.45,33.45,1007.15,55,4.48
2019-05-14 20:27:29,PIŁA,2019-05-17 11:00:00,32.35,32.35,1006.45,60,5.18
2019-05-14 20:27:29,PIŁA,2019-05-17 14:00:00,30.95,30.95,1008.73,65,4.14
2019-05-14 20:27:29,PIŁA,2019-05-17 17:00:00,30.35,30.35,1009.35,66,3.04
2019-05-14 20:27:29,PIŁA,2019-05-17 20:00:00,29.85,29.85,1007.47,68,2.87
2019-05-14 20:27:29,PIŁA,2019-05-17 23:00:00,29.55,29.55,1007.63,68,1.86
2019-05-14 20:27:29,PIŁA,2019-05-18 02:00:00,30.45,30.45,1009.36,64,2
2019-05-14 20:27:29,PIŁA,2019-05-18 05:00:00,32.67,32.67,1008.9,56,2.92
2019-05-14 20:27:29,PIŁA,2019-05-18 08:00:00,33.85,33.85,1006.46,55,5.38
2019-05-14 20:27:29,PIŁA,2019-05-18 11:00:00,32.31,32.31,1006.29,61,5.28
2019-05-14 20:27:29,PIŁA,2019-05-18 14:00:00,30.85,30.85,1008.34,67,4.27
2019-05-14 20:27:29,PIŁA,2019-05-18 17:00:00,30.36,30.36,1009.14,68,3.24
2019-05-14 20:27:29,PIŁA,2019-05-18 20:00:00,29.75,29.75,1007.22,73,3.22
2019-05-14 20:27:29,PIŁA,2019-05-18 23:00:00,29.45,29.45,1007.67,72,2.29
2019-05-14 20:27:29,PIŁA,2019-05-19 02:00:00,30.35,30.35,1009.8,67,2.05
